StudentCode,StudentName,UcCode,ClassCode
202069602,Jose Vasco,L.EIC021,3LEIC02
202069602,Jose Vasco,L.EIC022,3LEIC06
202069602,Jose Vasco,L.EIC023,3LEIC06
202069602,Jose Vasco,L.EIC024,3LEIC06
202069602,Jose Vasco,L.EIC025,3LEIC03
202070197,Josue,L.EIC021,3LEIC11
202070197,Josue,L.EIC022,3LEIC10
202070197,Josue,L.EIC023,3LEIC11
202070197,Josue,L.EIC025,3LEIC08
202060082,Anselmo,L.EIC013,2LEIC13
202060082,Anselmo,L.EIC021,3LEIC06
202060082,Anselmo,L.EIC022,3LEIC05
202060082,Anselmo,L.EIC023,3LEIC07
202060082,Anselmo,L.EIC025,3LEIC07
202071897,Jose Caetano,L.EIC021,3LEIC03
202071897,Jose Caetano,L.EIC022,3LEIC03
202071897,Jose Caetano,L.EIC023,3LEIC03
202071897,Jose Caetano,L.EIC024,3LEIC03
202071897,Jose Caetano,L.EIC025,3LEIC04
202072152,Jose silvestre,L.EIC021,3LEIC08
202072152,Jose silvestre,L.EIC022,3LEIC08
202072152,Jose silvestre,L.EIC023,3LEIC14
202072152,Jose silvestre,L.EIC024,3LEIC10
202072152,Jose silvestre,L.EIC025,3LEIC11
202072407,Jesualdo,L.EIC021,3LEIC09
202072407,Jesualdo,L.EIC022,3LEIC09
202072407,Jesualdo,L.EIC023,3LEIC09
202072407,Jesualdo,L.EIC024,3LEIC09
202072407,Jesualdo,L.EIC025,3LEIC08
202020982,Lara,L.EIC001,1LEIC11
202020982,Lara,L.EIC002,1LEIC11
202020982,Lara,L.EIC003,1LEIC15
202020982,Lara,L.EIC004,1LEIC14
202020982,Lara,L.EIC005,1LEIC14
202073257,Hilario,L.EIC021,3LEIC06
202073257,Hilario,L.EIC022,3LEIC06
202073257,Hilario,L.EIC023,3LEIC06
202073257,Hilario,L.EIC024,3LEIC06
202073257,Hilario,L.EIC025,3LEIC06
202072832,Manuel Silvestre,L.EIC021,3LEIC02
202072832,Manuel Silvestre,L.EIC022,3LEIC06
202072832,Manuel Silvestre,L.EIC023,3LEIC05
202072832,Manuel Silvestre,L.EIC024,3LEIC03
202072832,Manuel Silvestre,L.EIC025,3LEIC05
202074617,Bartolomeu,L.EIC021,3LEIC10
202074617,Bartolomeu,L.EIC022,3LEIC09
202074617,Bartolomeu,L.EIC023,3LEIC12
202074617,Bartolomeu,L.EIC024,3LEIC11
202074617,Bartolomeu,L.EIC025,3LEIC14
202075127,Manuel Gaspar,L.EIC021,3LEIC03
202075127,Manuel Gaspar,L.EIC022,3LEIC05
202075127,Manuel Gaspar,L.EIC023,3LEIC05
202075127,Manuel Gaspar,L.EIC024,3LEIC03
202075127,Manuel Gaspar,L.EIC025,3LEIC03
202035432,Jose Daniel,L.EIC011,2LEIC02
202035432,Jose Daniel,L.EIC012,2LEIC05
202035432,Jose Daniel,L.EIC013,2LEIC05
202035432,Jose Daniel,L.EIC015,2LEIC08
202035432,Jose Daniel,L.EIC021,3LEIC01
202035432,Jose Daniel,L.EIC022,3LEIC04
202066627,Jose Serafim,L.EIC021,3LEIC10
202066627,Jose Serafim,L.EIC022,3LEIC09
202066627,Jose Serafim,L.EIC023,3LEIC12
202066627,Jose Serafim,L.EIC024,3LEIC11
202066627,Jose Serafim,L.EIC025,3LEIC14
202066457,Jose Maximiano,L.EIC021,3LEIC01
202066457,Jose Maximiano,L.EIC022,3LEIC01
202066457,Jose Maximiano,L.EIC023,3LEIC01
202066457,Jose Maximiano,L.EIC024,3LEIC01
202066457,Jose Maximiano,L.EIC025,3LEIC01
202058722,Jose Eliseu,L.EIC013,2LEIC10
202058722,Jose Eliseu,L.EIC014,2LEIC15
202058722,Jose Eliseu,L.EIC021,3LEIC05
202058722,Jose Eliseu,L.EIC022,3LEIC05
202058722,Jose Eliseu,L.EIC023,3LEIC03
202058722,Jose Eliseu,L.EIC025,3LEIC07
202069177,Diamantino,L.EIC021,3LEIC02
202069177,Diamantino,L.EIC022,3LEIC02
202069177,Diamantino,L.EIC023,3LEIC02
202069177,Diamantino,L.EIC024,3LEIC02
202069177,Diamantino,L.EIC025,3LEIC02
202073342,Manuel Telmo,L.EIC021,3LEIC02
202073342,Manuel Telmo,L.EIC022,3LEIC06
202073342,Manuel Telmo,L.EIC023,3LEIC06
202073342,Manuel Telmo,L.EIC024,3LEIC06
202073342,Manuel Telmo,L.EIC025,3LEIC05
201954217,Anastacio,L.EIC011,2LEIC01
201954217,Anastacio,L.EIC012,2LEIC01
201954217,Anastacio,L.EIC013,2LEIC01
201954217,Anastacio,L.EIC014,2LEIC01
201954217,Anastacio,L.EIC015,2LEIC01
202075212,Jose Gaspar,L.EIC021,3LEIC03
202075212,Jose Gaspar,L.EIC022,3LEIC04
202075212,Jose Gaspar,L.EIC023,3LEIC01
202075212,Jose Gaspar,L.EIC024,3LEIC01
202075212,Jose Gaspar,L.EIC025,3LEIC07
202071217,Jose Joel,L.EIC021,3LEIC06
202071217,Jose Joel,L.EIC022,3LEIC06
202071217,Jose Joel,L.EIC023,3LEIC07
202071217,Jose Joel,L.EIC024,3LEIC06
202071217,Jose Joel,L.EIC025,3LEIC06
202068157,Jose Eurico,L.EIC021,3LEIC09
202068157,Jose Eurico,L.EIC022,3LEIC09
202068157,Jose Eurico,L.EIC023,3LEIC09
202068157,Jose Eurico,L.EIC024,3LEIC09
202068157,Jose Eurico,L.EIC025,3LEIC09
202040192,Ivo,L.EIC011,2LEIC01
202040192,Ivo,L.EIC012,2LEIC08
202040192,Ivo,L.EIC013,2LEIC01
202040192,Ivo,L.EIC014,2LEIC01
202040192,Ivo,L.EIC021,3LEIC11
202040192,Ivo,L.EIC022,3LEIC10
202056852,Jardel,L.EIC012,2LEIC03
202056852,Jardel,L.EIC013,2LEIC04
202056852,Jardel,L.EIC021,3LEIC08
202056852,Jardel,L.EIC022,3LEIC12
202056852,Jardel,L.EIC025,3LEIC13
202031692,Carmo,L.EIC004,1LEIC15
202031692,Carmo,L.EIC011,2LEIC03
202031692,Carmo,L.EIC012,2LEIC03
202031692,Carmo,L.EIC014,2LEIC03
202031692,Carmo,L.EIC015,2LEIC01
202031522,Laurinda,L.EIC004,1LEIC07
202031522,Laurinda,L.EIC012,2LEIC07
202031522,Laurinda,L.EIC013,2LEIC07
202031522,Laurinda,L.EIC014,2LEIC07
202031522,Laurinda,L.EIC015,2LEIC07
202029907,Celina,L.EIC003,1LEIC16
202029907,Celina,L.EIC011,2LEIC07
202029907,Celina,L.EIC012,2LEIC01
202029907,Celina,L.EIC013,2LEIC04
202029907,Celina,L.EIC014,2LEIC01
202029907,Celina,L.EIC015,2LEIC04
202074277,Evandro,L.EIC021,3LEIC01
202074277,Evandro,L.EIC022,3LEIC01
202074277,Evandro,L.EIC023,3LEIC01
202074277,Evandro,L.EIC024,3LEIC01
202074277,Evandro,L.EIC025,3LEIC01
202054132,Tobias,L.EIC011,2LEIC01
202054132,Tobias,L.EIC012,2LEIC08
202054132,Tobias,L.EIC013,2LEIC01
202054132,Tobias,L.EIC014,2LEIC01
202054132,Tobias,L.EIC015,2LEIC02
202026847,Candida,L.EIC002,1LEIC01
202026847,Candida,L.EIC003,1LEIC01
202026847,Candida,L.EIC004,1LEIC01
202026847,Candida,L.EIC012,2LEIC02
202026847,Candida,L.EIC013,2LEIC02
202062717,Inacio,L.EIC014,2LEIC13
202062717,Inacio,L.EIC015,2LEIC12
202062717,Inacio,L.EIC021,3LEIC12
202062717,Inacio,L.EIC022,3LEIC08
202062717,Inacio,L.EIC024,3LEIC12
202062717,Inacio,L.EIC025,3LEIC13
202068242,Manuel Nilton,L.EIC021,3LEIC01
202068242,Manuel Nilton,L.EIC022,3LEIC05
202068242,Manuel Nilton,L.EIC023,3LEIC07
202068242,Manuel Nilton,L.EIC024,3LEIC05
202068242,Manuel Nilton,L.EIC025,3LEIC03
202067732,Jose Dinis,L.EIC021,3LEIC03
202067732,Jose Dinis,L.EIC022,3LEIC04
202067732,Jose Dinis,L.EIC023,3LEIC01
202067732,Jose Dinis,L.EIC024,3LEIC01
202067732,Jose Dinis,L.EIC025,3LEIC07
202062632,Jose Manuel,L.EIC014,2LEIC11
202062632,Jose Manuel,L.EIC021,3LEIC11
202062632,Jose Manuel,L.EIC022,3LEIC14
202062632,Jose Manuel,L.EIC023,3LEIC10
202062632,Jose Manuel,L.EIC024,3LEIC12
202062632,Jose Manuel,L.EIC025,3LEIC08
202070877,Jose Zacarias,L.EIC021,3LEIC10
202070877,Jose Zacarias,L.EIC022,3LEIC12
202070877,Jose Zacarias,L.EIC023,3LEIC14
202070877,Jose Zacarias,L.EIC025,3LEIC15
202059232,Angelico,L.EIC013,2LEIC01
202059232,Angelico,L.EIC021,3LEIC09
202059232,Angelico,L.EIC022,3LEIC14
202059232,Angelico,L.EIC023,3LEIC08
202059232,Angelico,L.EIC024,3LEIC08
202059232,Angelico,L.EIC025,3LEIC09
202054642,Jose Nelson,L.EIC011,2LEIC12
202054642,Jose Nelson,L.EIC013,2LEIC12
202054642,Jose Nelson,L.EIC021,3LEIC14
202054642,Jose Nelson,L.EIC022,3LEIC10
202054642,Jose Nelson,L.EIC023,3LEIC08
202054642,Jose Nelson,L.EIC024,3LEIC10
202054642,Jose Nelson,L.EIC025,3LEIC13
202027187,Emilia,L.EIC002,1LEIC12
202027187,Emilia,L.EIC003,1LEIC14
202027187,Emilia,L.EIC004,1LEIC16
202027187,Emilia,L.EIC005,1LEIC13
202027187,Emilia,L.EIC011,2LEIC09
202076062,Jose Rodolfo,L.EIC021,3LEIC04
202076062,Jose Rodolfo,L.EIC022,3LEIC04
202076062,Jose Rodolfo,L.EIC023,3LEIC04
202076062,Jose Rodolfo,L.EIC024,3LEIC04
202076062,Jose Rodolfo,L.EIC025,3LEIC04
202054557,Manuel Nelso,L.EIC011,2LEIC10
202054557,Manuel Nelso,L.EIC012,2LEIC10
202054557,Manuel Nelso,L.EIC013,2LEIC10
202054557,Manuel Nelso,L.EIC014,2LEIC10
202054557,Manuel Nelso,L.EIC015,2LEIC10
202022597,Carlota,L.EIC001,1LEIC03
202022597,Carlota,L.EIC002,1LEIC03
202022597,Carlota,L.EIC004,1LEIC03
202022597,Carlota,L.EIC005,1LEIC03
202022597,Carlota,L.EIC011,2LEIC12
202027017,Isaura,L.EIC002,1LEIC13
202027017,Isaura,L.EIC004,1LEIC13
202027017,Isaura,L.EIC013,2LEIC12
202075892,Jose Alcino,L.EIC021,3LEIC11
202075892,Jose Alcino,L.EIC022,3LEIC12
202075892,Jose Alcino,L.EIC023,3LEIC13
202075892,Jose Alcino,L.EIC024,3LEIC12
202075892,Jose Alcino,L.EIC025,3LEIC11
202031182,Elisabete,L.EIC004,1LEIC07
202031182,Elisabete,L.EIC011,2LEIC07
202031182,Elisabete,L.EIC012,2LEIC07
202031182,Elisabete,L.EIC013,2LEIC07
202031182,Elisabete,L.EIC014,2LEIC07
202031182,Elisabete,L.EIC015,2LEIC07
202029822,Sonia,L.EIC003,1LEIC14
202029822,Sonia,L.EIC004,1LEIC14
202029822,Sonia,L.EIC005,1LEIC14
202029822,Sonia,L.EIC012,2LEIC02
202029822,Sonia,L.EIC013,2LEIC02
202026167,Juliana,L.EIC002,1LEIC13
202026167,Juliana,L.EIC003,1LEIC11
202026167,Juliana,L.EIC004,1LEIC14
202026167,Juliana,L.EIC005,1LEIC13
202026167,Juliana,L.EIC012,2LEIC01
202026167,Juliana,L.EIC013,2LEIC04
202040787,Emanuel,L.EIC011,2LEIC14
202040787,Emanuel,L.EIC012,2LEIC15
202040787,Emanuel,L.EIC013,2LEIC15
202040787,Emanuel,L.EIC014,2LEIC12
202040787,Emanuel,L.EIC015,2LEIC15
202040872,Gaspar,L.EIC011,2LEIC04
202040872,Gaspar,L.EIC012,2LEIC05
202040872,Gaspar,L.EIC013,2LEIC01
202040872,Gaspar,L.EIC014,2LEIC01
202040872,Gaspar,L.EIC015,2LEIC01
202034922,Jose Diamantino,L.EIC011,2LEIC14
202034922,Jose Diamantino,L.EIC012,2LEIC15
202034922,Jose Diamantino,L.EIC013,2LEIC15
202034922,Jose Diamantino,L.EIC014,2LEIC12
202034922,Jose Diamantino,L.EIC015,2LEIC15
202020132,Matilde,L.EIC001,1LEIC03
202020132,Matilde,L.EIC002,1LEIC07
202020132,Matilde,L.EIC004,1LEIC08
202020132,Matilde,L.EIC005,1LEIC08
202020132,Matilde,L.EIC012,2LEIC12
202020132,Matilde,L.EIC014,2LEIC16
202035092,Diogo,L.EIC011,2LEIC14
202035092,Diogo,L.EIC012,2LEIC15
202035092,Diogo,L.EIC013,2LEIC15
202035092,Diogo,L.EIC014,2LEIC12
202035092,Diogo,L.EIC015,2LEIC15
202023532,Marta,L.EIC002,1LEIC02
202023532,Marta,L.EIC004,1LEIC07
202023532,Marta,L.EIC011,2LEIC03
202023532,Marta,L.EIC012,2LEIC03
202023532,Marta,L.EIC013,2LEIC03
202023532,Marta,L.EIC014,2LEIC03
202023532,Marta,L.EIC015,2LEIC03
202027782,Veronica,L.EIC003,1LEIC15
202027782,Veronica,L.EIC004,1LEIC15
202027782,Veronica,L.EIC012,2LEIC13
202027782,Veronica,L.EIC015,2LEIC12
202021152,Alice,L.EIC001,1LEIC02
202021152,Alice,L.EIC002,1LEIC08
202021152,Alice,L.EIC003,1LEIC08
202021152,Alice,L.EIC005,1LEIC08
202021152,Alice,L.EIC013,2LEIC14
202047587,Jose Oscar,L.EIC011,2LEIC01
202047587,Jose Oscar,L.EIC012,2LEIC01
202047587,Jose Oscar,L.EIC013,2LEIC01
202047587,Jose Oscar,L.EIC014,2LEIC01
202047587,Jose Oscar,L.EIC015,2LEIC01
202025402,Filipa,L.EIC002,1LEIC03
202025402,Filipa,L.EIC003,1LEIC08
202025402,Filipa,L.EIC004,1LEIC04
202025402,Filipa,L.EIC011,2LEIC14
202025402,Filipa,L.EIC012,2LEIC14
202025402,Filipa,L.EIC013,2LEIC16
202025402,Filipa,L.EIC014,2LEIC13
202025317,Raquel,L.EIC002,1LEIC07
202025317,Raquel,L.EIC011,2LEIC11
202025317,Raquel,L.EIC012,2LEIC11
202025317,Raquel,L.EIC013,2LEIC11
202025317,Raquel,L.EIC014,2LEIC11
202025317,Raquel,L.EIC015,2LEIC11
202047247,Adolfo,L.EIC011,2LEIC08
202047247,Adolfo,L.EIC012,2LEIC05
202047247,Adolfo,L.EIC013,2LEIC03
202047247,Adolfo,L.EIC014,2LEIC03
202047247,Adolfo,L.EIC015,2LEIC02
202047162,Manuel Benjamin,L.EIC011,2LEIC12
202047162,Manuel Benjamin,L.EIC013,2LEIC09
202047162,Manuel Benjamin,L.EIC021,3LEIC08
202047162,Manuel Benjamin,L.EIC022,3LEIC14
202047162,Manuel Benjamin,L.EIC023,3LEIC10
202047162,Manuel Benjamin,L.EIC025,3LEIC10
202025147,Teresa,L.EIC002,1LEIC07
202025147,Teresa,L.EIC011,2LEIC05
202025147,Teresa,L.EIC013,2LEIC08
202025147,Teresa,L.EIC014,2LEIC06
202047077,Jose Adriano,L.EIC011,2LEIC01
202047077,Jose Adriano,L.EIC012,2LEIC08
202047077,Jose Adriano,L.EIC014,2LEIC01
202047077,Jose Adriano,L.EIC015,2LEIC07
202041467,Altino,L.EIC011,2LEIC11
202041467,Altino,L.EIC021,3LEIC02
202041467,Altino,L.EIC022,3LEIC02
202041467,Altino,L.EIC023,3LEIC04
202041467,Altino,L.EIC024,3LEIC03
202041382,Sergio,L.EIC011,2LEIC09
202041382,Sergio,L.EIC013,2LEIC13
202041382,Sergio,L.EIC015,2LEIC09
202041382,Sergio,L.EIC021,3LEIC14
202041382,Sergio,L.EIC023,3LEIC09
202064332,Jose Filipe,L.EIC015,2LEIC10
202064332,Jose Filipe,L.EIC021,3LEIC10
202064332,Jose Filipe,L.EIC022,3LEIC10
202064332,Jose Filipe,L.EIC023,3LEIC08
202064332,Jose Filipe,L.EIC024,3LEIC11
202064332,Jose Filipe,L.EIC025,3LEIC13
202060507,Alipio,L.EIC013,2LEIC16
202060507,Alipio,L.EIC015,2LEIC09
202060507,Alipio,L.EIC021,3LEIC04
202060507,Alipio,L.EIC023,3LEIC06
202060507,Alipio,L.EIC024,3LEIC06
202024892,Melissa,L.EIC002,1LEIC14
202024892,Melissa,L.EIC003,1LEIC15
202024892,Melissa,L.EIC004,1LEIC15
202024892,Melissa,L.EIC011,2LEIC03
202024892,Melissa,L.EIC012,2LEIC01
202024892,Melissa,L.EIC015,2LEIC01
202034837,Tiago,L.EIC011,2LEIC05
202034837,Tiago,L.EIC012,2LEIC05
202034837,Tiago,L.EIC013,2LEIC05
202034837,Tiago,L.EIC014,2LEIC05
202034837,Tiago,L.EIC015,2LEIC05
202026592,Debora,L.EIC002,1LEIC08
202026592,Debora,L.EIC011,2LEIC11
202026592,Debora,L.EIC012,2LEIC09
202026592,Debora,L.EIC013,2LEIC11
202026592,Debora,L.EIC014,2LEIC12
202026592,Debora,L.EIC015,2LEIC11
202026932,Aurea,L.EIC002,1LEIC11
202026932,Aurea,L.EIC004,1LEIC10
202026932,Aurea,L.EIC013,2LEIC05
202026932,Aurea,L.EIC014,2LEIC04
202026932,Aurea,L.EIC015,2LEIC08
202021407,Diana,L.EIC001,1LEIC02
202021407,Diana,L.EIC002,1LEIC08
202021407,Diana,L.EIC003,1LEIC08
202021407,Diana,L.EIC004,1LEIC05
202021407,Diana,L.EIC005,1LEIC08
202023872,Esmeralda,L.EIC002,1LEIC04
202023872,Esmeralda,L.EIC011,2LEIC05
202023872,Esmeralda,L.EIC012,2LEIC05
202023872,Esmeralda,L.EIC013,2LEIC05
202023872,Esmeralda,L.EIC014,2LEIC05
202023872,Esmeralda,L.EIC015,2LEIC05
202045717,Jose Fausto,L.EIC011,2LEIC06
202045717,Jose Fausto,L.EIC012,2LEIC06
202045717,Jose Fausto,L.EIC013,2LEIC06
202045717,Jose Fausto,L.EIC014,2LEIC06
202045717,Jose Fausto,L.EIC015,2LEIC06
202045377,Manuel Celio,L.EIC011,2LEIC03
202045377,Manuel Celio,L.EIC012,2LEIC03
202045377,Manuel Celio,L.EIC013,2LEIC03
202045377,Manuel Celio,L.EIC014,2LEIC03
202045377,Manuel Celio,L.EIC015,2LEIC03
202044102,Marcos,L.EIC011,2LEIC01
202044102,Marcos,L.EIC012,2LEIC01
202044102,Marcos,L.EIC013,2LEIC01
202044102,Marcos,L.EIC014,2LEIC01
202044102,Marcos,L.EIC015,2LEIC01
202042912,Manuel Jesualdo,L.EIC011,2LEIC09
202042912,Manuel Jesualdo,L.EIC012,2LEIC10
202042912,Manuel Jesualdo,L.EIC013,2LEIC13
202042912,Manuel Jesualdo,L.EIC014,2LEIC10
202042912,Manuel Jesualdo,L.EIC015,2LEIC10
202053112,Manuel Raimundo,L.EIC011,2LEIC01
202053112,Manuel Raimundo,L.EIC012,2LEIC01
202053112,Manuel Raimundo,L.EIC013,2LEIC08
202053112,Manuel Raimundo,L.EIC014,2LEIC04
202053112,Manuel Raimundo,L.EIC015,2LEIC04
202050732,Helio,L.EIC011,2LEIC06
202050732,Helio,L.EIC012,2LEIC06
202050732,Helio,L.EIC013,2LEIC06
202050732,Helio,L.EIC014,2LEIC06
202050732,Helio,L.EIC015,2LEIC06
202027697,Larissa,L.EIC003,1LEIC05
202027697,Larissa,L.EIC005,1LEIC08
202027697,Larissa,L.EIC012,2LEIC13
202027697,Larissa,L.EIC014,2LEIC16
202027697,Larissa,L.EIC015,2LEIC13
202030502,Claudia,L.EIC004,1LEIC07
202030502,Claudia,L.EIC011,2LEIC05
202030502,Claudia,L.EIC012,2LEIC05
202030502,Claudia,L.EIC013,2LEIC05
202030502,Claudia,L.EIC014,2LEIC05
202030502,Claudia,L.EIC015,2LEIC05
202020642,Sofia,L.EIC001,1LEIC01
202020642,Sofia,L.EIC002,1LEIC08
202020642,Sofia,L.EIC003,1LEIC07
202020642,Sofia,L.EIC004,1LEIC08
202020642,Sofia,L.EIC005,1LEIC01
202024807,Bruna,L.EIC002,1LEIC08
202024807,Bruna,L.EIC003,1LEIC08
202024807,Bruna,L.EIC011,2LEIC10
202024807,Bruna,L.EIC012,2LEIC14
202024807,Bruna,L.EIC013,2LEIC13
202024807,Bruna,L.EIC014,2LEIC16
202024807,Bruna,L.EIC015,2LEIC09
202020557,Ana,L.EIC001,1LEIC04
202020557,Ana,L.EIC002,1LEIC07
202020557,Ana,L.EIC003,1LEIC03
202020557,Ana,L.EIC004,1LEIC08
202020557,Ana,L.EIC005,1LEIC07
202031437,Rosalina,L.EIC004,1LEIC07
202031437,Rosalina,L.EIC011,2LEIC05
202031437,Rosalina,L.EIC012,2LEIC05
202031437,Rosalina,L.EIC013,2LEIC05
202031437,Rosalina,L.EIC014,2LEIC05
202031437,Rosalina,L.EIC015,2LEIC05
202050817,Jose Anacleto,L.EIC011,2LEIC01
202050817,Jose Anacleto,L.EIC012,2LEIC08
202050817,Jose Anacleto,L.EIC013,2LEIC01
202050817,Jose Anacleto,L.EIC014,2LEIC01
202050817,Jose Anacleto,L.EIC015,2LEIC07
202051327,Manuel Caio,L.EIC011,2LEIC04
202051327,Manuel Caio,L.EIC012,2LEIC04
202051327,Manuel Caio,L.EIC013,2LEIC04
202051327,Manuel Caio,L.EIC014,2LEIC04
202051327,Manuel Caio,L.EIC015,2LEIC04
202025997,Catia,L.EIC002,1LEIC03
202025997,Catia,L.EIC004,1LEIC02
202025997,Catia,L.EIC012,2LEIC04
202025997,Catia,L.EIC013,2LEIC04
202025997,Catia,L.EIC015,2LEIC04
202031267,Bia,L.EIC004,1LEIC15
202031267,Bia,L.EIC011,2LEIC07
202031267,Bia,L.EIC012,2LEIC06
202031267,Bia,L.EIC013,2LEIC07
202031267,Bia,L.EIC014,2LEIC06
202031267,Bia,L.EIC015,2LEIC06
202051497,Marcio Manuel,L.EIC011,2LEIC08
202051497,Marcio Manuel,L.EIC012,2LEIC04
202051497,Marcio Manuel,L.EIC013,2LEIC06
202051497,Marcio Manuel,L.EIC014,2LEIC08
202051497,Marcio Manuel,L.EIC015,2LEIC08
202051412,Jose Valentino,L.EIC011,2LEIC06
202051412,Jose Valentino,L.EIC012,2LEIC06
202051412,Jose Valentino,L.EIC013,2LEIC06
202051412,Jose Valentino,L.EIC014,2LEIC06
202051412,Jose Valentino,L.EIC015,2LEIC06
202049627,Manuel Luciano,L.EIC011,2LEIC06
202049627,Manuel Luciano,L.EIC012,2LEIC06
202049627,Manuel Luciano,L.EIC013,2LEIC06
202049627,Manuel Luciano,L.EIC014,2LEIC06
202049627,Manuel Luciano,L.EIC015,2LEIC06
202049797,Jose Cristovao,L.EIC011,2LEIC01
202049797,Jose Cristovao,L.EIC012,2LEIC03
202049797,Jose Cristovao,L.EIC013,2LEIC01
202049797,Jose Cristovao,L.EIC014,2LEIC03
202049797,Jose Cristovao,L.EIC015,2LEIC01
202049712,Jose Luciano,L.EIC011,2LEIC03
202049712,Jose Luciano,L.EIC012,2LEIC03
202049712,Jose Luciano,L.EIC013,2LEIC03
202049712,Jose Luciano,L.EIC014,2LEIC03
202049712,Jose Luciano,L.EIC015,2LEIC03
202049882,Manuel Ulisses,L.EIC011,2LEIC08
202049882,Manuel Ulisses,L.EIC012,2LEIC08
202049882,Manuel Ulisses,L.EIC013,2LEIC08
202049882,Manuel Ulisses,L.EIC014,2LEIC08
202049882,Manuel Ulisses,L.EIC015,2LEIC08
202025912,Alexandra,L.EIC002,1LEIC13
202025912,Alexandra,L.EIC011,2LEIC06
202025912,Alexandra,L.EIC012,2LEIC01
202025912,Alexandra,L.EIC013,2LEIC01
202025912,Alexandra,L.EIC014,2LEIC01
202025912,Alexandra,L.EIC015,2LEIC01
202050052,Manuel Tomas,L.EIC011,2LEIC08
202050052,Manuel Tomas,L.EIC012,2LEIC08
202050052,Manuel Tomas,L.EIC013,2LEIC08
202050052,Manuel Tomas,L.EIC014,2LEIC08
202050052,Manuel Tomas,L.EIC015,2LEIC08
202049967,Jose Ulisses,L.EIC011,2LEIC08
202049967,Jose Ulisses,L.EIC012,2LEIC08
202049967,Jose Ulisses,L.EIC013,2LEIC08
202049967,Jose Ulisses,L.EIC014,2LEIC08
202049967,Jose Ulisses,L.EIC015,2LEIC08
202050222,Luis,L.EIC011,2LEIC08
202050222,Luis,L.EIC012,2LEIC08
202050222,Luis,L.EIC013,2LEIC08
202050222,Luis,L.EIC014,2LEIC08
202050222,Luis,L.EIC015,2LEIC08
202050137,Jose Tomas,L.EIC011,2LEIC08
202050137,Jose Tomas,L.EIC012,2LEIC04
202050137,Jose Tomas,L.EIC013,2LEIC06
202050137,Jose Tomas,L.EIC014,2LEIC08
202050137,Jose Tomas,L.EIC015,2LEIC02
202050307,Manuel Luis,L.EIC011,2LEIC07
202050307,Manuel Luis,L.EIC012,2LEIC07
202050307,Manuel Luis,L.EIC013,2LEIC07
202050307,Manuel Luis,L.EIC014,2LEIC07
202050307,Manuel Luis,L.EIC015,2LEIC07
202048862,Jose Felix,L.EIC011,2LEIC08
202048862,Jose Felix,L.EIC012,2LEIC05
202048862,Jose Felix,L.EIC013,2LEIC03
202048862,Jose Felix,L.EIC014,2LEIC03
202048862,Jose Felix,L.EIC015,2LEIC02
202048777,Manuel Felix,L.EIC011,2LEIC06
202048777,Manuel Felix,L.EIC012,2LEIC06
202048777,Manuel Felix,L.EIC013,2LEIC06
202048777,Manuel Felix,L.EIC014,2LEIC06
202048777,Manuel Felix,L.EIC015,2LEIC06
202048947,Manuel David,L.EIC011,2LEIC08
202048947,Manuel David,L.EIC012,2LEIC08
202048947,Manuel David,L.EIC013,2LEIC08
202048947,Manuel David,L.EIC014,2LEIC08
202048947,Manuel David,L.EIC015,2LEIC08
202049117,Felix,L.EIC011,2LEIC08
202049117,Felix,L.EIC012,2LEIC08
202049117,Felix,L.EIC013,2LEIC08
202049117,Felix,L.EIC014,2LEIC08
202049117,Felix,L.EIC015,2LEIC08
202049032,Silvestre,L.EIC011,2LEIC01
202049032,Silvestre,L.EIC012,2LEIC01
202049032,Silvestre,L.EIC014,2LEIC01
202049032,Silvestre,L.EIC015,2LEIC01
202049372,Dionisio,L.EIC011,2LEIC08
202049372,Dionisio,L.EIC012,2LEIC04
202049372,Dionisio,L.EIC013,2LEIC06
202049372,Dionisio,L.EIC014,2LEIC08
202049372,Dionisio,L.EIC015,2LEIC02
202049202,Manuel Cristovao,L.EIC011,2LEIC01
202049202,Manuel Cristovao,L.EIC012,2LEIC01
202049202,Manuel Cristovao,L.EIC013,2LEIC01
202049202,Manuel Cristovao,L.EIC014,2LEIC01
202049202,Manuel Cristovao,L.EIC015,2LEIC01
202049542,Jose David,L.EIC011,2LEIC05
202049542,Jose David,L.EIC012,2LEIC05
202049542,Jose David,L.EIC013,2LEIC05
202049542,Jose David,L.EIC014,2LEIC05
202049542,Jose David,L.EIC015,2LEIC05
202049457,Heitor,L.EIC011,2LEIC06
202049457,Heitor,L.EIC012,2LEIC06
202049457,Heitor,L.EIC013,2LEIC06
202049457,Heitor,L.EIC014,2LEIC06
202049457,Heitor,L.EIC015,2LEIC06
202021237,Joana,L.EIC001,1LEIC06
202021237,Joana,L.EIC002,1LEIC06
202021237,Joana,L.EIC003,1LEIC06
202021237,Joana,L.EIC004,1LEIC06
202021237,Joana,L.EIC005,1LEIC06
202048352,Jose Alberto,L.EIC011,2LEIC08
202048352,Jose Alberto,L.EIC012,2LEIC04
202048352,Jose Alberto,L.EIC013,2LEIC06
202048352,Jose Alberto,L.EIC014,2LEIC08
202048352,Jose Alberto,L.EIC015,2LEIC02
202048267,Jesus,L.EIC011,2LEIC06
202048267,Jesus,L.EIC012,2LEIC06
202048267,Jesus,L.EIC013,2LEIC06
202048267,Jesus,L.EIC014,2LEIC06
